0	1	1701741850155095
0	0	1701741850156680
0	1	1701741850224623
0	0	1701741850226368
1	1	1701741850226822
1	0	1701741850228471
0	1	1701741850228917
0	0	1701741850230445
0	1	1701741850298052
0	0	1701741850299875
1	1	1701741850300400
1	0	1701741850302070
0	1	1701741850302566
0	0	1701741850304105
0	1	1701741850371749
0	0	1701741850373599
1	1	1701741850374104
1	0	1701741850375789
0	1	1701741850376278
0	0	1701741850377896
0	1	1701741850443626
0	0	1701741850445430
1	1	1701741850445998
1	0	1701741850447727
0	1	1701741850448239
0	0	1701741850449843
0	1	1701741850516255
0	0	1701741850518073
1	1	1701741850518587
1	0	1701741850520342
0	1	1701741850520842
0	0	1701741850522418
0	1	1701741850589632
0	0	1701741850591412
1	1	1701741850591927
1	0	1701741850593632
0	1	1701741850594159
0	0	1701741850595755
0	1	1701741850663151
0	0	1701741850664942
1	1	1701741850665481
1	0	1701741850667183
0	1	1701741850667640
0	0	1701741850669175
0	1	1701741850737041
0	0	1701741850738814
1	1	1701741850739327
1	0	1701741850740874
0	1	1701741850741352
0	0	1701741850742723
0	1	1701741850810869
0	0	1701741850812802
1	1	1701741850813314
1	0	1701741850815014
0	1	1701741850815541
0	0	1701741850817137
0	1	1701741850885151
0	0	1701741850886931
1	1	1701741850887504
1	0	1701741850889239
0	1	1701741850889763
0	0	1701741850891371
0	1	1701741850958848
0	0	1701741850960684
1	1	1701741850961182
1	0	1701741850962866
0	1	1701741850963371
0	0	1701741850965000
0	1	1701741851032440
0	0	1701741851034243
1	1	1701741851034756
1	0	1701741851036497
0	1	1701741851037021
0	0	1701741851038619
0	1	1701741851106265
0	0	1701741851108005
1	1	1701741851108449
1	0	1701741851109994
0	1	1701741851110411
0	0	1701741851111803
0	1	1701741851184233
0	0	1701741851186001
1	1	1701741851186541
1	0	1701741851188232
0	1	1701741851188830
0	0	1701741851190325
0	1	1701741851259627
0	0	1701741851261475
1	1	1701741851262005
1	0	1701741851263769
0	1	1701741851264262
0	0	1701741851266883
0	1	1701741851334887
0	0	1701741851336561
1	1	1701741851336914
1	0	1701741851338335
0	1	1701741851338637
0	0	1701741851339959
0	1	1701741851407802
0	0	1701741851409410
1	1	1701741851409889
1	0	1701741851411507
0	1	1701741851411962
0	0	1701741851413538
0	1	1701741851480677
0	0	1701741851482998
1	1	1701741851483498
1	0	1701741851485187
0	1	1701741851485658
0	0	1701741851487166
0	0	1701741940399527
1	0	1701741940399977
0	1	1701741940489922
0	0	1701741940524677
1	1	1701741940525479
1	0	1701741940527523
0	1	1701741940528123
0	0	1701741940530072
0	1	1701741940595211
0	0	1701741940597000
1	1	1701741940597510
1	0	1701741940599342
0	1	1701741940599669
0	0	1701741940601189
0	1	1701741940668125
0	0	1701741940670013
1	1	1701741940670534
1	0	1701741940672282
0	1	1701741940672740
0	0	1701741940674306
0	1	1701741940741419
0	0	1701741940743262
1	1	1701741940743797
1	0	1701741940745508
0	1	1701741940746022
0	0	1701741940747586
0	1	1701741940815191
0	0	1701741940816957
1	1	1701741940817489
1	0	1701741940819124
0	1	1701741940819621
0	0	1701741940821237
0	1	1701741940889898
0	0	1701741940891762
1	1	1701741940892204
1	0	1701741940893810
0	1	1701741940894196
0	0	1701741940895554
0	1	1701741940963234
0	0	1701741940964953
1	1	1701741940965410
1	0	1701741940966909
0	1	1701741940967357
0	0	1701741940968771
0	1	1701741941035810
0	0	1701741941037575
1	1	1701741941038007
1	0	1701741941039515
0	1	1701741941039935
0	0	1701741941041320
0	1	1701741941108531
0	0	1701741941110305
1	1	1701741941110750
1	0	1701741941112274
0	1	1701741941112671
0	0	1701741941114115
0	1	1701741941181683
0	0	1701741941183515
1	1	1701741941184017
1	0	1701741941185812
0	1	1701741941186171
0	0	1701741941187578
0	0	1701741945615730
1	0	1701741945616207
0	1	1701741945686355
0	0	1701741945725709
1	1	1701741945726623
1	0	1701741945730400
0	1	1701741945731153
0	0	1701741945733991
0	1	1701741945803031
0	0	1701741945804810
1	1	1701741945805395
1	0	1701741945807123
0	1	1701741945807541
0	0	1701741945809174
0	1	1701741945875976
0	0	1701741945877740
1	1	1701741945878176
1	0	1701741945879833
0	1	1701741945880184
0	0	1701741945881488
0	1	1701741945949443
0	0	1701741945951320
1	1	1701741945951834
1	0	1701741945953602
0	1	1701741945954115
0	0	1701741945955699
0	1	1701741946024512
0	0	1701741946026356
1	1	1701741946026881
1	0	1701741946028675
0	1	1701741946029133
0	0	1701741946030716
0	1	1701741946097495
0	0	1701741946099412
1	1	1701741946099930
1	0	1701741946101669
0	1	1701741946102196
0	0	1701741946103754
0	1	1701741946171707
0	0	1701741946173538
1	1	1701741946174071
1	0	1701741946175823
0	1	1701741946176333
0	0	1701741946177910
0	1	1701741946245635
0	0	1701741946247460
1	1	1701741946247953
1	0	1701741946249655
0	1	1701741946250116
0	0	1701741946251668
0	1	1701741946317578
0	0	1701741946319279
1	1	1701741946319730
1	0	1701741946321393
0	1	1701741946321841
0	0	1701741946323452
0	1	1701741946392403
0	0	1701741946394093
1	1	1701741946394554
1	0	1701741946396216
0	1	1701741946396648
0	0	1701741946398155
0	0	1701741960133406
1	0	1701741960133807
0	1	1701741960209017
0	0	1701741960263894
1	1	1701741960264506
1	0	1701741960266074
0	1	1701741960266567
0	0	1701741960268174
0	1	1701741960343619
0	0	1701741960345488
1	1	1701741960346048
1	0	1701741960347818
0	1	1701741960348321
0	0	1701741960349960
0	1	1701741960420721
0	0	1701741960422593
1	1	1701741960423081
1	0	1701741960424833
0	1	1701741960425323
0	0	1701741960426924
0	1	1701741960498287
0	0	1701741960500056
1	1	1701741960500516
1	0	1701741960502123
0	1	1701741960502575
0	0	1701741960503986
0	1	1701741960576120
0	0	1701741960577863
1	1	1701741960578278
1	0	1701741960579926
0	1	1701741960580375
0	0	1701741960581845
0	1	1701741960653372
0	0	1701741960655139
1	1	1701741960655708
1	0	1701741960657345
0	1	1701741960657731
0	0	1701741960659180
0	1	1701741960730781
0	0	1701741960732438
1	1	1701741960732843
1	0	1701741960734403
0	1	1701741960734792
0	0	1701741960736194
0	1	1701741960809644
0	0	1701741960811528
1	1	1701741960812040
1	0	1701741960813814
0	1	1701741960814336
0	0	1701741960815925
0	1	1701741960887096
0	0	1701741960888859
1	1	1701741960889402
1	0	1701741960891018
0	1	1701741960891570
0	0	1701741960893172
0	1	1701741960963469
0	0	1701741960965348
1	1	1701741960965846
1	0	1701741960967540
0	1	1701741960968056
0	0	1701741960969656
0	0	1701741966949868
1	0	1701741966950320
0	1	1701741967020014
0	0	1701741967065919
1	1	1701741967066724
1	0	1701741967069763
0	1	1701741967070235
0	0	1701741967073004
0	1	1701741967140701
0	0	1701741967142380
1	1	1701741967142731
1	0	1701741967144243
0	1	1701741967144538
0	0	1701741967145915
0	1	1701741967212806
0	0	1701741967214448
1	1	1701741967214794
1	0	1701741967216266
0	1	1701741967216644
0	0	1701741967218041
0	1	1701741967283597
0	0	1701741967285326
1	1	1701741967285761
1	0	1701741967287298
0	1	1701741967287721
0	0	1701741967289267
0	1	1701741967355726
0	0	1701741967357398
1	1	1701741967357823
1	0	1701741967359483
0	1	1701741967359905
0	0	1701741967361363
0	1	1701741967427402
0	0	1701741967429047
1	1	1701741967429443
1	0	1701741967431092
0	1	1701741967431414
0	0	1701741967432866
0	1	1701741967500525
0	0	1701741967502410
1	1	1701741967502708
1	0	1701741967504337
0	1	1701741967504662
0	0	1701741967506068
0	1	1701741967573748
0	0	1701741967575471
1	1	1701741967575827
1	0	1701741967577336
0	1	1701741967577660
0	0	1701741967579097
0	1	1701741967646557
0	0	1701741967648254
1	1	1701741967648529
1	0	1701741967649973
0	1	1701741967650232
0	0	1701741967651568
0	1	1701741967718646
0	0	1701741967720267
1	1	1701741967720491
1	0	1701741967721953
0	1	1701741967722208
0	0	1701741967723735
0	0	1701741978689386
1	0	1701741978689936
0	1	1701741978744650
0	0	1701741978804975
1	1	1701741978806148
1	0	1701741978808777
0	1	1701741978809484
0	0	1701741978811742
0	1	1701741978863560
0	0	1701741978864807
1	1	1701741978865322
1	0	1701741978866471
0	1	1701741978867004
0	0	1701741978868135
0	1	1701741978917018
0	0	1701741978918324
1	1	1701741978918692
1	0	1701741978919822
0	1	1701741978920283
0	0	1701741978921345
0	1	1701741978970588
0	0	1701741978971790
1	1	1701741978972236
1	0	1701741978973203
0	1	1701741978973639
0	0	1701741978974565
0	1	1701741979024879
0	0	1701741979026153
1	1	1701741979026662
1	0	1701741979027740
0	1	1701741979028249
0	0	1701741979029441
0	1	1701741979079472
0	0	1701741979080639
1	1	1701741979081166
1	0	1701741979082288
0	1	1701741979082768
0	0	1701741979083784
0	1	1701741979133639
0	0	1701741979134824
1	1	1701741979135309
1	0	1701741979136170
0	1	1701741979136641
0	0	1701741979137517
0	1	1701741979189200
0	0	1701741979190402
1	1	1701741979190645
1	0	1701741979191452
0	1	1701741979191862
0	0	1701741979192813
0	1	1701741979243171
0	0	1701741979244428
1	1	1701741979244937
1	0	1701741979246007
0	1	1701741979246518
0	0	1701741979247622
0	1	1701741979299683
0	0	1701741979300942
1	1	1701741979301366
1	0	1701741979302400
0	1	1701741979302884
0	0	1701741979303799
